application_id,job_id,candidate_id,skill_match_score,experience_match_score,cgpa_score,projects_score,overall_score,outcome
3417,74,60,14.29,59.5,67.7,40,39.72,rejected
3418,51,236,0.0,25.0,73.5,60,27.52,shortlisted
3419,121,338,0.0,59.5,85.9,70,41.23,rejected
3420,134,186,14.29,80.5,75.0,60,50.11,rejected
3421,108,458,14.29,23.5,77.9,10,25.95,rejected
3422,9,217,0.0,47.5,65.6,10,25.59,rejected
3423,54,405,0.0,82.0,76.8,70,46.62,rejected
3424,75,93,0.0,88.0,63.7,50,43.45,rejected
3425,12,420,14.29,92.5,83.4,90,59.47,shortlisted
3426,110,415,0.0,32.5,79.8,60,30.72,shortlisted
3427,84,440,0.0,89.5,95.5,60,50.17,rejected
3428,131,282,0.0,47.5,96.6,70,39.24,rejected
3429,23,428,0.0,95.5,82.2,20,43.98,rejected
3430,159,316,0.0,0.0,64.9,20,12.74,rejected
3431,45,154,0.0,98.5,65.4,90,52.86,rejected
3432,11,452,0.0,52.0,71.8,20,29.37,shortlisted
3433,144,113,0.0,67.0,63.2,30,34.08,rejected
3434,69,396,0.0,52.0,90.8,90,42.72,rejected
3435,197,255,0.0,35.5,93.4,50,32.16,shortlisted
3436,69,177,0.0,98.5,62.8,60,47.97,rejected
3437,86,408,42.86,49.0,86.4,60,53.8,shortlisted
3438,100,294,87.5,95.5,87.4,90,90.26,shortlisted
3439,146,390,0.0,47.5,86.7,10,28.75,rejected
3440,43,184,0.0,86.5,95.6,90,53.79,rejected
3441,198,275,0.0,85.0,65.0,80,47.25,rejected
3442,58,194,0.0,80.5,78.6,0,35.94,rejected
3443,36,215,0.0,31.0,67.7,90,32.95,rejected
3444,11,144,62.5,56.5,69.5,30,56.88,rejected
3445,45,102,0.0,80.5,97.6,40,44.79,rejected
3446,188,362,16.67,95.5,77.3,80,58.91,shortlisted
3447,168,7,16.67,94.0,89.8,50,55.84,rejected
3448,1,305,28.57,46.0,93.7,10,40.78,rejected
3451,69,90,16.67,44.5,82.3,30,36.86,shortlisted
3452,186,143,0.0,76.0,97.4,20,40.41,rejected
3453,200,303,0.0,97.0,76.6,20,43.59,rejected
3454,9,298,0.0,98.5,71.6,30,44.79,rejected
3456,173,219,0.0,29.5,85.9,0,21.73,hired
3457,126,434,0.0,97.0,85.1,60,50.86,rejected
3458,106,378,37.5,34.0,64.1,30,39.31,shortlisted
3459,57,234,0.0,86.5,68.4,100,51.21,rejected
3460,134,135,14.29,62.5,72.0,90,48.76,rejected
3461,118,27,14.29,86.5,73.9,90,56.25,shortlisted
3462,97,43,0.0,88.0,92.8,30,44.82,rejected
3463,116,432,0.0,80.5,87.7,40,43.3,rejected
3464,90,450,0.0,61.0,74.1,30,33.91,rejected
3465,107,435,16.67,23.5,83.6,30,30.76,rejected
3466,174,449,14.29,85.0,83.0,90,57.16,shortlisted
3467,60,207,0.0,61.0,71.3,0,28.99,rejected
3468,18,189,0.0,35.5,89.7,70,34.6,rejected
3469,178,45,0.0,49.0,61.8,70,34.47,rejected
3470,133,383,0.0,47.5,78.9,20,29.09,rejected
3471,9,481,0.0,58.0,89.6,70,41.34,shortlisted
3472,116,244,83.33,82.0,97.8,70,83.1,rejected
3473,43,296,0.0,74.5,68.4,80,44.61,rejected
3474,3,398,0.0,65.5,72.7,60,39.55,rejected
3475,86,21,14.29,79.0,88.6,40,48.7,rejected
3476,167,431,16.67,65.5,66.5,90,49.79,rejected
3477,99,11,0.0,59.5,97.8,30,37.02,rejected
3478,61,187,14.29,97.0,93.6,90,62.35,shortlisted
3479,110,18,0.0,64.0,85.0,90,45.45,rejected
3480,10,117,0.0,40.0,67.6,20,25.14,rejected
3481,114,137,50.0,31.0,90.2,40,48.83,rejected
3482,152,261,42.86,17.5,62.1,80,43.71,rejected
3483,7,203,0.0,73.0,73.3,10,34.39,rejected
3484,113,341,0.0,80.5,66.9,70,44.69,rejected
3485,104,242,0.0,91.0,60.2,30,40.83,rejected
3486,31,281,12.5,59.5,83.6,30,39.89,rejected
3487,47,377,33.33,85.0,66.0,100,63.73,shortlisted
3488,106,455,0.0,83.5,72.1,100,50.87,rejected
3489,148,329,0.0,89.5,75.2,80,50.13,rejected
3490,21,315,0.0,62.5,87.4,100,46.86,hired
3491,132,232,0.0,80.5,90.6,100,52.74,rejected
3492,130,221,14.29,85.0,89.4,40,50.62,rejected
3493,129,390,0.0,47.5,86.7,10,28.75,rejected
3494,154,414,14.29,37.0,97.6,40,37.45,rejected
3495,100,242,50.0,62.5,60.2,30,52.28,rejected
3496,147,213,14.29,56.5,75.0,80,45.91,rejected
3497,175,417,0.0,16.0,86.2,20,20.73,shortlisted
3498,132,356,0.0,37.0,68.7,100,36.41,rejected
3499,129,388,0.0,8.5,91.7,30,20.8,rejected
3500,103,13,0.0,4.0,69.7,80,23.65,rejected
3501,81,409,50.0,95.5,90.0,0,62.15,rejected
3502,83,435,0.0,56.5,83.6,30,33.99,hired
3503,172,327,0.0,44.5,88.7,80,38.66,rejected
3504,36,72,0.0,95.5,80.9,80,52.78,rejected
3505,178,234,0.0,64.0,68.4,100,44.46,shortlisted
3506,166,439,0.0,95.5,79.9,90,54.13,rejected
3507,196,359,0.0,65.5,89.3,10,34.55,rejected
3508,140,443,0.0,31.0,75.7,50,28.15,rejected
3509,186,227,0.0,97.0,92.6,100,57.99,hired
3510,101,106,0.0,29.5,92.3,50,30.2,shortlisted
3511,16,391,0.0,86.5,97.9,50,48.13,shortlisted
3512,196,84,28.57,71.5,91.1,40,52.54,rejected
3513,174,459,14.29,98.5,83.9,90,61.35,rejected
3514,122,99,14.29,73.0,94.7,0,41.82,rejected
3515,149,298,0.0,77.5,71.6,30,38.49,shortlisted
3516,131,430,0.0,92.5,73.8,60,47.82,rejected
3517,173,291,0.0,37.0,89.4,10,26.01,rejected
3518,41,252,14.29,13.0,89.6,10,24.55,shortlisted
3519,40,215,0.0,49.0,67.7,90,38.35,rejected
3520,197,105,0.0,71.5,72.0,90,45.75,rejected
3521,60,238,42.86,79.0,92.5,30,59.22,shortlisted
3522,189,469,0.0,29.5,84.2,20,24.48,rejected
3523,137,217,0.0,95.5,65.6,10,39.99,rejected
3524,79,313,14.29,82.0,78.5,90,55.59,shortlisted
3525,104,301,0.0,50.5,63.8,30,29.22,rejected
3526,8,106,0.0,59.5,92.3,50,39.2,rejected
3527,152,275,14.29,41.5,65.0,80,39.91,rejected
3528,171,121,0.0,88.0,79.3,80,50.3,rejected
3529,23,346,0.0,62.5,60.3,60,36.8,rejected
3531,164,308,0.0,71.5,69.1,80,43.81,rejected
3533,145,313,0.0,80.5,78.5,90,49.42,rejected
3534,116,14,0.0,58.0,61.8,100,41.67,rejected
3535,154,92,14.29,77.5,70.8,80,51.58,shortlisted
3536,88,420,37.5,26.5,83.4,90,48.96,rejected
3537,49,2,12.5,98.5,95.6,80,60.89,shortlisted
3538,156,272,0.0,56.5,79.2,60,37.83,shortlisted
3539,70,119,14.29,83.5,61.0,30,44.41,rejected
3540,132,381,0.0,47.5,65.9,40,30.13,rejected
3541,169,403,16.67,97.0,79.9,10,49.25,rejected
3542,14,358,85.71,79.0,86.6,30,75.48,hired
3543,178,348,0.0,74.5,74.1,40,39.46,rejected
3544,20,239,0.0,76.0,89.6,50,43.74,rejected
3545,29,213,16.67,88.0,75.0,80,56.32,shortlisted
3546,2,198,0.0,62.5,89.9,100,47.23,rejected
3547,165,139,0.0,65.5,80.6,70,42.24,rejected
3548,174,59,0.0,88.0,90.6,0,39.99,rejected
3549,166,271,0.0,34.0,95.1,90,37.96,rejected
3550,194,389,14.29,85.0,85.0,80,55.96,rejected
3551,14,53,14.29,88.0,79.9,20,47.1,rejected
3552,65,452,0.0,86.5,71.8,20,39.72,rejected
3553,186,337,0.0,94.0,93.3,70,52.7,shortlisted
3554,168,262,16.67,95.5,96.9,80,61.85,shortlisted
3555,1,103,14.29,67.0,62.1,20,38.13,rejected
3556,199,24,57.14,92.5,71.2,90,74.79,shortlisted
3557,14,480,0.0,83.5,96.5,100,54.53,rejected
3558,40,212,0.0,59.5,92.0,60,40.65,rejected
3559,11,229,25.0,38.5,69.6,40,37.99,rejected
3560,53,16,14.29,83.5,85.2,80,55.54,rejected
3561,139,17,16.67,91.0,93.2,100,62.95,rejected
3562,17,233,16.67,35.5,94.5,60,40.49,shortlisted
3563,39,271,0.0,97.0,95.1,90,56.86,shortlisted
3564,107,282,0.0,94.0,96.6,70,53.19,shortlisted
3565,198,152,0.0,59.5,76.9,50,36.88,rejected
3566,135,168,50.0,98.5,69.7,90,73.5,rejected
3567,8,339,0.0,88.0,90.4,50,47.46,rejected
3568,118,76,0.0,86.5,81.2,0,38.13,rejected
3569,169,297,33.33,55.0,81.0,20,44.98,rejected
3570,145,95,0.0,61.0,81.7,70,41.05,rejected
3571,120,324,50.0,83.5,68.8,40,61.37,shortlisted
3572,20,215,37.5,61.0,67.7,90,56.95,rejected
3573,109,480,0.0,92.5,96.5,100,57.23,rejected
3574,29,369,0.0,58.0,96.8,20,34.92,rejected
3575,99,440,0.0,17.5,95.5,60,28.57,shortlisted
3576,121,208,0.0,68.5,63.3,30,34.55,rejected
3577,4,286,0.0,77.5,79.2,80,47.13,hired
3578,35,431,0.0,43.0,66.5,90,36.38,hired
3580,163,388,0.0,28.0,91.7,30,26.66,rejected
3581,108,100,14.29,80.5,80.4,0,41.92,rejected
3582,68,144,0.0,49.0,69.5,30,29.62,rejected
3583,84,412,14.29,70.0,60.8,80,47.83,rejected
3584,162,334,0.0,95.5,75.4,80,51.96,shortlisted
3585,65,172,0.0,91.0,74.0,90,51.9,rejected
3586,175,421,0.0,97.0,83.0,20,44.55,rejected
3587,2,42,0.0,83.5,72.1,10,37.37,shortlisted
3588,189,383,0.0,86.5,78.9,20,40.78,rejected
3589,170,477,14.29,98.5,67.1,90,58.83,rejected
3590,77,84,0.0,31.0,91.1,40,28.96,rejected
3591,96,111,0.0,73.0,70.3,10,33.95,rejected
3592,5,300,0.0,8.5,62.6,30,16.44,shortlisted
3593,40,490,14.29,95.5,60.5,60,52.44,rejected
3594,94,128,0.0,76.0,81.3,30,39.5,hired
3595,142,466,0.0,91.0,81.6,80,51.54,rejected
3596,116,208,0.0,73.0,63.3,30,35.89,rejected
3597,181,31,0.0,50.5,62.5,40,30.52,rejected
3598,97,333,0.0,49.0,61.4,100,38.91,rejected
3599,1,68,0.0,32.5,63.6,70,29.79,rejected
3600,76,125,0.0,16.0,64.0,10,15.9,rejected
3601,35,433,0.0,0.0,69.6,70,20.94,rejected
3602,177,158,0.0,65.5,84.6,70,42.84,hired
3603,91,114,0.0,82.0,78.7,20,39.41,rejected
3604,109,131,0.0,88.0,85.5,80,51.23,rejected
3605,21,359,14.29,46.0,89.3,10,34.41,rejected
3606,113,405,0.0,85.0,76.8,70,47.52,rejected
3607,72,348,0.0,65.5,74.1,40,36.77,hired
3608,63,448,0.0,85.0,72.6,10,37.89,rejected
3609,180,140,14.29,89.5,77.1,10,45.63,rejected
3610,131,280,0.0,82.0,86.5,60,46.57,shortlisted
3611,91,448,0.0,74.5,72.6,10,34.74,rejected
3612,116,256,0.0,62.5,86.2,60,40.68,rejected
3613,95,142,0.0,76.0,70.7,20,36.41,rejected
3614,103,211,0.0,85.0,81.4,100,52.71,shortlisted
3615,51,492,0.0,56.5,85.7,100,44.8,shortlisted
3616,110,20,0.0,26.5,61.7,0,17.2,rejected
3617,119,310,14.29,91.0,85.4,50,53.32,rejected
3618,136,209,0.0,22.0,92.1,60,29.42,rejected
3619,19,67,0.0,98.5,85.6,20,45.39,rejected
3620,80,291,0.0,47.5,89.4,10,29.16,rejected
3621,171,464,0.0,61.0,64.1,100,42.91,shortlisted
3622,192,26,0.0,62.5,66.1,20,31.66,rejected
3623,48,310,0.0,50.5,85.4,50,35.46,rejected
3624,48,85,0.0,38.5,96.0,100,40.95,rejected
3625,145,318,0.0,47.5,97.7,20,31.91,shortlisted
3626,99,214,0.0,0.0,66.6,30,14.49,rejected
3627,117,486,14.29,100.0,80.0,50,55.21,rejected
3628,150,209,14.29,17.5,92.1,60,33.78,shortlisted
3629,89,194,16.67,97.0,78.6,0,47.56,rejected
3630,152,466,0.0,73.0,81.6,80,46.14,rejected
3631,154,337,0.0,47.5,93.3,70,38.74,rejected
3632,151,469,0.0,37.0,84.2,20,26.73,rejected
3633,188,281,16.67,37.0,83.6,30,34.81,rejected
3634,83,385,0.0,49.0,84.4,100,42.36,rejected
3635,123,443,0.0,34.0,75.7,50,29.05,rejected
3636,143,264,0.0,89.5,61.4,0,36.06,rejected
3637,127,231,50.0,77.5,97.6,40,63.89,rejected
3638,96,470,16.67,53.5,67.4,40,38.83,rejected
3639,4,155,0.0,74.5,86.1,10,36.77,shortlisted
3640,66,269,14.29,35.5,89.7,10,31.32,shortlisted
3641,134,486,85.71,86.5,80.0,50,79.74,rejected
3642,65,459,14.29,91.0,83.9,90,59.1,rejected
3643,64,49,62.5,98.5,75.3,0,65.84,shortlisted
3644,155,271,0.0,89.5,95.1,90,54.61,rejected
3645,196,307,0.0,26.5,82.4,20,23.31,shortlisted
3646,33,207,0.0,37.0,71.3,0,21.8,hired
3647,2,460,0.0,64.0,89.0,10,34.05,shortlisted
3648,77,26,0.0,7.0,66.1,20,15.02,rejected
3649,169,358,16.67,91.0,86.6,30,51.46,rejected
3650,103,76,0.0,56.5,81.2,0,29.13,rejected
3651,186,383,0.0,32.5,78.9,20,24.59,rejected
3652,79,380,0.0,95.5,81.5,50,48.38,rejected
3653,59,437,0.0,89.5,85.1,20,42.61,hired
3654,73,375,0.0,80.5,92.8,10,39.57,rejected
3655,19,112,0.0,53.5,63.4,10,27.06,rejected
3656,5,105,0.0,20.5,72.0,90,30.45,rejected
3657,148,254,14.29,89.5,93.8,20,49.63,rejected
3658,163,432,28.57,74.5,87.7,40,52.93,rejected
3659,34,17,0.0,79.0,93.2,100,52.68,rejected
3660,139,223,0.0,71.5,65.2,90,44.73,rejected
3661,172,197,0.0,73.0,97.1,100,51.47,rejected
3662,191,403,0.0,47.5,79.9,10,27.73,rejected
3663,179,70,0.0,82.0,85.4,40,43.41,rejected
3664,3,169,16.67,55.0,69.3,50,41.06,rejected
3665,182,333,12.5,68.5,61.4,100,49.76,shortlisted
3667,60,16,0.0,98.5,85.2,80,54.33,rejected
3668,125,219,0.0,35.5,85.9,0,23.54,rejected
3669,27,319,0.0,55.0,83.7,40,35.05,rejected
3670,144,464,50.0,85.0,64.1,100,70.11,rejected
3671,33,469,0.0,88.0,84.2,20,42.03,rejected
3672,199,280,0.0,22.0,86.5,60,28.58,rejected
3673,9,333,16.67,92.5,61.4,100,58.63,rejected
3674,95,206,0.0,71.5,66.0,50,38.85,rejected
3675,2,44,0.0,85.0,77.7,70,47.66,rejected
3676,94,126,0.0,47.5,78.4,10,27.51,rejected
3677,1,230,57.14,23.5,96.7,80,56.41,rejected
3678,105,52,0.0,37.0,93.1,90,38.56,rejected
3679,111,293,33.33,43.0,75.5,100,52.56,rejected
3680,123,79,14.29,86.5,73.2,80,54.64,rejected
3681,167,469,0.0,4.0,84.2,20,16.83,rejected
3682,198,149,28.57,34.0,66.0,0,31.53,rejected
3683,2,159,0.0,64.0,97.5,20,36.83,rejected
3684,79,252,0.0,38.5,89.6,10,26.49,rejected
3685,182,84,0.0,70.0,91.1,40,40.66,rejected
3686,19,337,50.0,100.0,93.3,70,74.5,shortlisted
3687,170,317,71.43,74.5,79.6,90,76.36,shortlisted
3688,104,50,33.33,86.5,65.3,20,52.08,hired
3689,128,251,0.0,43.0,72.6,0,23.79,rejected
3690,165,87,0.0,58.0,78.0,40,35.1,shortlisted
3691,90,32,0.0,65.5,90.1,70,43.66,rejected
3692,23,388,0.0,86.5,91.7,30,44.2,rejected
3694,38,356,14.29,46.0,68.7,100,44.82,rejected
3695,160,382,0.0,92.5,93.6,90,55.29,rejected
3696,153,370,0.0,74.5,63.4,70,42.36,shortlisted
3697,51,265,0.0,35.5,85.5,50,30.98,rejected
3698,54,236,83.33,86.5,73.5,60,79.31,hired
3699,77,375,28.57,79.0,92.8,10,50.55,shortlisted
3700,76,437,0.0,55.0,85.1,20,32.26,rejected
3702,141,312,14.29,83.5,94.1,80,56.88,hired
3703,70,253,14.29,89.5,90.9,40,52.2,rejected
3704,114,384,0.0,34.0,85.0,20,25.95,rejected
3706,58,162,0.0,73.0,71.8,30,37.17,rejected
3707,2,355,0.0,41.5,90.7,60,35.05,rejected
3708,106,165,62.5,34.0,78.9,80,59.04,hired
3709,194,312,14.29,64.0,94.1,80,51.03,shortlisted
3711,177,286,14.29,92.5,79.2,80,57.34,rejected
3712,92,46,16.67,0.0,65.1,50,23.93,rejected
3713,62,493,16.67,85.0,85.6,0,45.01,rejected
3714,138,304,0.0,55.0,81.0,100,43.65,rejected
3715,69,181,0.0,79.0,82.9,50,43.63,rejected
3716,66,19,14.29,50.5,66.7,70,41.37,rejected
3717,19,286,12.5,67.0,79.2,80,48.98,rejected
3718,131,1,0.0,89.5,96.6,50,48.84,rejected
3719,140,380,16.67,43.0,81.5,50,39.29,shortlisted
3720,189,414,0.0,29.5,97.6,40,29.49,shortlisted
3721,116,134,16.67,98.5,74.6,70,57.91,shortlisted
3722,159,201,0.0,73.0,91.2,70,46.08,rejected
3723,64,309,0.0,46.0,88.0,50,34.5,rejected
3725,122,2,14.29,11.5,95.6,80,35.5,shortlisted
3726,3,301,0.0,77.5,63.8,30,37.32,rejected
3727,4,368,0.0,37.0,64.2,90,34.23,rejected
3728,80,61,0.0,89.5,69.2,30,41.73,rejected
3729,5,390,0.0,43.0,86.7,10,27.4,rejected
3730,183,280,0.0,20.5,86.5,60,28.12,shortlisted
3731,21,412,0.0,44.5,60.8,80,34.47,rejected
3732,175,108,0.0,83.5,89.8,70,49.02,rejected
3733,101,394,0.0,2.5,68.2,0,10.98,shortlisted
3734,190,375,0.0,97.0,92.8,10,44.52,hired
3735,132,191,0.0,80.5,97.0,30,43.2,rejected
3736,140,284,50.0,73.0,87.0,0,54.95,rejected
3737,72,322,0.0,8.5,91.4,80,28.26,rejected
3738,191,11,0.0,76.0,97.8,30,41.97,rejected
3739,137,277,12.5,55.0,74.5,100,47.67,hired
3740,101,165,0.0,85.0,78.9,80,49.34,shortlisted
3741,179,174,0.0,38.5,73.2,50,30.03,shortlisted
3742,98,145,50.0,55.0,75.7,10,49.36,rejected
3743,182,308,0.0,82.0,69.1,80,46.96,rejected
3744,53,370,0.0,98.5,63.4,70,49.56,rejected
3745,185,214,33.33,70.0,66.6,30,48.82,shortlisted
3746,15,478,0.0,64.0,97.2,50,41.28,shortlisted
3747,120,154,50.0,37.0,65.4,90,54.41,rejected
3748,6,258,14.29,70.0,61.1,70,46.38,rejected
3749,14,391,0.0,79.0,97.9,50,45.88,rejected
3750,111,250,16.67,41.5,73.6,40,36.16,hired
3751,185,495,0.0,95.5,68.2,10,40.38,rejected
3752,124,497,0.0,65.5,94.3,40,39.8,hired
3753,44,22,12.5,76.0,88.2,50,48.53,rejected
3754,184,61,0.0,56.5,69.2,30,31.83,rejected
3755,158,48,0.0,41.5,64.9,60,31.18,rejected
3756,186,422,0.0,37.0,89.1,40,30.46,rejected
3757,73,444,0.0,61.0,90.0,40,37.8,rejected
3758,24,103,0.0,88.0,62.1,20,38.71,rejected
3759,38,416,14.29,53.5,77.1,30,37.83,rejected
3760,26,50,0.0,89.5,65.3,20,39.64,rejected
3761,71,284,0.0,67.0,87.0,0,33.15,rejected
3762,13,176,0.0,61.0,75.7,70,40.16,shortlisted
3763,103,124,14.29,44.5,81.9,50,38.85,shortlisted
3764,31,58,0.0,94.0,87.4,10,42.81,rejected
3765,104,17,0.0,65.5,93.2,100,48.63,rejected
3766,117,409,0.0,49.0,90.0,0,28.2,rejected
3767,41,76,0.0,50.5,81.2,0,27.33,hired
3768,58,308,0.0,85.0,69.1,80,47.87,rejected
3769,174,4,14.29,37.0,65.9,10,28.2,rejected
3770,70,187,14.29,67.0,93.6,90,53.35,rejected
3771,76,246,12.5,91.0,69.7,90,56.25,rejected
3772,15,443,0.0,91.0,75.7,50,46.16,rejected
3773,174,396,0.0,44.5,90.8,90,40.47,shortlisted
3774,164,459,14.29,95.5,83.9,90,60.45,shortlisted
3775,114,385,0.0,32.5,84.4,100,37.41,shortlisted
3776,100,382,0.0,85.0,93.6,90,53.04,shortlisted
3777,159,294,0.0,61.0,87.4,90,44.91,rejected
3778,63,296,0.0,53.5,68.4,80,38.31,rejected
3779,125,412,0.0,85.0,60.8,80,46.62,rejected
3780,105,68,0.0,10.0,63.6,70,23.04,rejected
3781,47,128,16.67,88.0,81.3,30,49.76,rejected
3782,195,296,0.0,89.5,68.4,80,49.11,rejected
3783,1,187,14.29,55.0,93.6,90,49.75,rejected
3784,4,71,57.14,91.0,74.0,30,65.76,rejected
3785,19,379,0.0,7.0,73.6,40,19.14,rejected
3786,5,67,12.5,94.0,85.6,20,49.04,rejected
3787,143,465,0.0,73.0,69.3,70,42.8,rejected
3788,56,465,0.0,86.5,69.3,70,46.84,rejected
3789,103,25,14.29,92.5,94.6,40,53.65,rejected
3790,14,202,14.29,83.5,64.1,0,40.38,rejected
3791,102,203,50.0,92.5,73.3,10,60.24,shortlisted
3792,3,190,0.0,88.0,61.0,0,35.55,hired
3793,188,272,0.0,53.5,79.2,60,36.93,rejected
3794,23,332,0.0,41.5,60.4,40,27.51,rejected
3795,69,429,16.67,76.0,94.0,10,45.07,hired
3796,140,301,0.0,46.0,63.8,30,27.87,shortlisted
3797,56,301,0.0,55.0,63.8,30,30.57,hired
3798,31,85,0.0,85.0,96.0,100,54.9,shortlisted
3799,190,122,0.0,92.5,85.0,20,43.5,rejected
3800,37,187,12.5,70.0,93.6,90,53.54,shortlisted
3801,156,135,14.29,94.0,72.0,90,58.21,shortlisted
3802,177,103,0.0,89.5,62.1,20,39.16,rejected
3803,118,388,0.0,62.5,91.7,30,37.01,rejected
3804,120,357,0.0,20.5,88.4,70,29.91,rejected
3805,60,440,14.29,83.5,95.5,60,54.09,shortlisted
3806,167,423,16.67,0.0,93.0,50,28.12,shortlisted
3807,101,22,0.0,53.5,88.2,50,36.78,hired
3808,184,274,14.29,41.5,88.0,100,46.36,rejected
3809,35,442,0.0,95.5,86.9,0,41.69,rejected
3810,90,470,14.29,76.0,67.4,40,44.62,rejected
3811,127,479,0.0,17.5,89.6,80,30.69,rejected
3812,83,132,0.0,92.5,73.4,90,52.26,rejected
3813,162,303,0.0,52.0,76.6,20,30.09,rejected
3815,143,493,16.67,85.0,85.6,0,45.01,rejected
3816,178,147,0.0,74.5,80.3,60,43.39,rejected
3817,58,264,0.0,67.0,61.4,0,29.31,shortlisted
3818,143,9,0.0,17.5,95.5,10,21.07,rejected
3819,31,368,12.5,74.5,64.2,90,50.48,rejected
3820,100,179,0.0,56.5,82.2,10,30.78,rejected
3821,136,109,0.0,58.0,74.4,30,33.06,rejected
3822,73,391,0.0,64.0,97.9,50,41.38,rejected
3823,104,81,0.0,86.5,95.6,0,40.29,rejected
3824,153,407,0.0,41.5,88.1,30,30.16,rejected
3825,39,64,14.29,88.0,75.9,0,43.5,rejected
3826,127,27,12.5,92.5,73.9,90,57.34,shortlisted
3827,105,195,0.0,0.0,67.7,50,17.65,hired
3828,105,53,0.0,70.0,79.9,20,35.98,rejected
3829,36,159,0.0,59.5,97.5,20,35.48,rejected
3830,8,230,0.0,32.5,96.7,80,36.25,hired
3831,115,443,0.0,70.0,75.7,50,39.86,rejected
3832,194,216,14.29,59.5,92.6,70,47.95,rejected
3833,104,9,0.0,26.5,95.5,10,23.77,shortlisted
3834,91,410,0.0,71.5,73.7,0,32.5,rejected
3835,94,259,16.67,89.5,60.5,90,56.09,shortlisted
3836,19,192,0.0,95.5,81.9,50,48.43,rejected
3837,175,3,0.0,91.0,76.1,0,38.72,shortlisted
3838,59,348,0.0,80.5,74.1,40,41.27,rejected
3839,24,217,0.0,80.5,65.6,10,35.49,rejected
3840,25,162,0.0,94.0,71.8,30,43.47,rejected
3841,89,270,0.0,94.0,96.3,70,53.15,rejected
3842,16,192,0.0,74.5,81.9,50,42.14,shortlisted
3843,66,155,14.29,79.0,86.1,10,43.83,shortlisted
3844,63,303,0.0,25.0,76.6,20,21.99,rejected
3845,114,291,0.0,46.0,89.4,10,28.71,rejected
3846,182,193,0.0,32.5,86.7,90,36.26,rejected
3847,188,382,0.0,80.5,93.6,90,51.69,rejected
3848,25,349,0.0,26.5,70.3,80,30.5,rejected
3849,178,481,0.0,68.5,89.6,70,44.49,rejected
3850,120,299,0.0,86.5,69.6,20,39.39,shortlisted
3851,186,236,0.0,88.0,73.5,60,46.42,shortlisted
3852,189,41,0.0,77.5,72.9,50,41.69,rejected
3853,135,327,0.0,0.0,88.7,80,25.3,rejected
3854,102,223,0.0,80.5,65.2,90,47.43,rejected
3855,77,434,14.29,74.5,85.1,60,49.83,rejected
3856,149,110,0.0,98.5,65.9,50,46.93,rejected
3857,100,454,25.0,53.5,79.8,0,38.02,shortlisted
3858,61,100,0.0,67.0,80.4,0,32.16,rejected
3859,183,311,0.0,97.0,84.1,40,47.71,rejected
3860,161,344,16.67,8.5,66.9,40,25.25,rejected
3861,102,281,0.0,77.5,83.6,30,40.29,rejected
3862,96,352,0.0,70.0,63.7,40,36.55,rejected
3863,198,96,0.0,52.0,88.1,20,31.81,rejected
3864,191,356,0.0,88.0,68.7,100,51.7,rejected
3865,122,411,0.0,86.5,94.3,90,53.59,rejected
3866,139,136,0.0,59.5,79.2,60,38.73,rejected
3867,2,413,0.0,56.5,73.4,30,32.46,rejected
3868,145,96,0.0,62.5,88.1,20,34.96,shortlisted
3869,155,185,0.0,82.0,90.8,50,45.72,rejected
3870,62,112,0.0,73.0,63.4,10,32.91,shortlisted
3871,37,354,75.0,79.0,79.4,10,67.11,rejected
3872,179,246,12.5,80.5,69.7,90,53.1,rejected
3873,175,69,0.0,65.5,96.3,90,47.59,rejected
3874,104,149,33.33,70.0,66.0,0,44.23,rejected
3875,48,445,12.5,46.0,81.6,20,34.04,rejected
3876,35,165,16.67,82.0,78.9,80,55.1,shortlisted
3878,118,193,0.0,32.5,86.7,90,36.26,rejected
3879,152,335,14.29,37.0,94.8,50,38.53,shortlisted
3880,43,225,0.0,50.5,74.2,20,29.28,rejected
3881,61,319,0.0,31.0,83.7,40,27.85,rejected
3882,41,115,14.29,38.5,87.4,90,43.87,rejected
3883,87,334,14.29,55.0,75.4,80,45.52,shortlisted
3884,35,123,0.0,86.5,96.7,10,41.95,rejected
3885,6,295,0.0,49.0,86.1,40,33.61,shortlisted
3886,177,1,0.0,68.5,96.6,50,42.54,shortlisted
3887,158,97,0.0,64.0,97.6,80,45.84,rejected
3888,45,265,0.0,92.5,85.5,50,48.08,rejected
3889,36,109,14.29,68.5,74.4,30,41.92,rejected
3890,127,338,0.0,20.5,85.9,70,29.53,shortlisted
3891,152,269,0.0,98.5,89.7,10,44.5,shortlisted
3892,156,5,0.0,23.5,65.0,20,19.8,rejected
3893,124,170,0.0,68.5,75.8,40,37.92,rejected
3894,22,169,28.57,5.5,69.3,50,30.97,rejected
3896,100,30,25.0,74.5,67.6,10,43.99,rejected
3897,114,166,37.5,91.0,89.3,50,63.19,shortlisted
3898,177,312,0.0,88.0,94.1,80,52.52,rejected
3899,52,283,12.5,23.5,74.3,40,29.19,rejected
3900,32,16,12.5,67.0,85.2,80,49.88,hired
3901,101,404,0.0,82.0,73.9,50,43.19,rejected
3902,63,110,28.57,25.0,65.9,50,36.31,rejected
3903,48,397,0.0,100.0,78.6,90,55.29,rejected
3904,161,372,0.0,95.5,66.9,60,47.69,rejected
3905,33,253,0.0,61.0,90.9,40,37.94,rejected
3906,120,112,16.67,64.0,63.4,10,36.88,rejected
